(0, 0): [((0, 1), 1), ((1, 0), 1)]
(1, 0): [((1, 1), 1), ((0, 0), 1), ((2, 0), 1)]
(168, 34): [((168, 33), 1), ((168, 35), 1), ((167, 34), 1), ((169, 34), 1)]
(169, 34): [((169, 33), 1), ((169, 35), 1), ((168, 34), 1), ((170, 34), 1)]
(170, 34): [((170, 33), 1), ((170, 35), 1), ((169, 34), 1), ((171, 34), 1)]
(171, 34): [((171, 33), 1), ((171, 35), 1), ((170, 34), 1), ((172, 34), 1)]
(172, 34): [((172, 33), 1), ((172, 35), 1), ((171, 34), 1), ((173, 34), 1)]
(173, 34): [((173, 33), 1), ((173, 35), 1), ((172, 34), 1), ((174, 34), 1)]
(174, 34): [((174, 33), 1), ((174, 35), 1), ((173, 34), 1), ((175, 34), 1)]
(175, 34): [((175, 33), 1), ((175, 35), 1), ((174, 34), 1), ((176, 34), 1)]
(176, 34): [((176, 33), 1), ((176, 35), 1), ((175, 34), 1), ((177, 34), 1)]
(177, 34): [((177, 33), 1), ((177, 35), 1), ((176, 34), 1), ((178, 34), 1)]
(178, 34): [((178, 33), 1), ((178, 35), 1), ((177, 34), 1), ((179, 34), 1)]
(179, 34): [((179, 33), 1), ((179, 35), 1), ((178, 34), 1), ((180, 34), 1)]
(180, 34): [((180, 33), 1), ((180, 35), 1), ((179, 34), 1), ((181, 34), 1)]
(181, 34): [((181, 33), 1), ((181, 35), 1), ((180, 34), 1), ((182, 34), 1)]
(182, 34): [((182, 33), 1), ((182, 35), 1), ((181, 34), 1), ((183, 34), 1)]
(183, 34): [((183, 33), 1), ((183, 35), 1), ((182, 34), 1), ((184, 34), 1)]
(184, 34): [((184, 33), 1), ((184, 35), 1), ((183, 34), 1), ((185, 34), 1)]
(185, 34): [((185, 33), 1), ((185, 35), 1), ((184, 34), 1), ((186, 34), 1)]
(186, 34): [((186, 33), 1), ((186, 35), 1), ((185, 34), 1), ((187, 34), 1)]
(187, 34): [((187, 33), 1), ((187, 35), 1), ((186, 34), 1), ((188, 34), 1)]
(188, 34): [((188, 33), 1), ((188, 35), 1), ((187, 34), 1), ((189, 34), 1)]
(189, 34): [((189, 33), 1), ((189, 35), 1), ((188, 34), 1), ((190, 34), 1)]
(190, 34): [((190, 33), 1), ((190, 35), 1), ((189, 34), 1), ((191, 34), 1)]
(191, 34): [((191, 33), 1), ((191, 35), 1), ((190, 34), 1), ((192, 34), 1)]
(192, 34): [((192, 33), 1), ((192, 35), 1), ((191, 34), 1), ((193, 34), 1)]
(193, 34): [((193, 33), 1), ((193, 35), 1), ((192, 34), 1), ((194, 34), 1)]
(194, 34): [((194, 33), 1), ((194, 35), 1), ((193, 34), 1), ((195, 34), 1)]
(195, 34): [((195, 33), 1), ((195, 35), 1), ((194, 34), 1), ((196, 34), 1)]
(196, 34): [((196, 33), 1), ((196, 35), 1), ((195, 34), 1), ((197, 34), 1)]
(197, 34): [((197, 33), 1), ((197, 35), 1), ((196, 34), 1), ((198, 34), 1)]
(198, 34): [((198, 33), 1), ((198, 35), 1), ((197, 34), 1), ((199, 34), 1)]
(199, 34): [((199, 33), 1), ((199, 35), 1), ((198, 34), 1), ((200, 34), 1)]
(200, 34): [((200, 33), 1), ((200, 35), 1), ((199, 34), 1), ((201, 34), 1)]
(201, 34): [((201, 33), 1), ((201, 35), 1), ((200, 34), 1), ((202, 34), 1)]
(202, 34): [((202, 33), 1), ((202, 35), 1), ((201, 34), 1), ((203, 34), 1)]
(203, 34): [((203, 33), 1), ((203, 35), 1), ((202, 34), 1), ((204, 34), 1)]
(204, 34): [((204, 33), 1), ((204, 35), 1), ((203, 34), 1), ((205, 34), 1)]
(205, 34): [((205, 33), 1), ((205, 35), 1), ((204, 34), 1), ((206, 34), 1)]
(206, 34): [((206, 33), 1), ((206, 35), 1), ((205, 34), 1), ((207, 34), 1)]
(207, 34): [((207, 33), 1), ((207, 35), 1), ((206, 34), 1), ((208, 34), 1)]
(208, 34): [((208, 33), 1), ((208, 35), 1), ((207, 34), 1), ((209, 34), 1)]
(209, 34): [((209, 33), 1), ((209, 35), 1), ((208, 34), 1), ((210, 34), 1)]
(210, 34): [((210, 33), 1), ((210, 35), 1), ((209, 34), 1), ((211, 34), 1)]
(211, 34): [((211, 33), 1), ((211, 35), 1), ((210, 34), 1), ((212, 34), 1)]
(212, 34): [((212, 33), 1), ((212, 35), 1), ((211, 34), 1), ((213, 34), 1)]
(213, 34): [((213, 33), 1), ((213, 35), 1), ((212, 34), 1), ((214, 34), 1)]
(214, 34): [((214, 33), 1), ((214, 35), 1), ((213, 34), 1), ((215, 34), 1)]
(215, 34): [((215, 33), 1), ((215, 35), 1), ((214, 34), 1), ((216, 34), 1)]
(216, 34): [((216, 33), 1), ((216, 35), 1), ((215, 34), 1), ((217, 34), 1)]
(217, 34): [((217, 33), 1), ((217, 35), 1), ((216, 34), 1), ((218, 34), 1)]
(218, 34): [((218, 33), 1), ((218, 35), 1), ((217, 34), 1), ((219, 34), 1)]
(219, 34): [((219, 33), 1), ((219, 35), 1), ((218, 34), 1), ((220, 34), 1)]
(220, 34): [((220, 33), 1), ((220, 35), 1), ((219, 34), 1), ((221, 34), 1)]
(221, 34): [((221, 33), 1), ((221, 35), 1), ((220, 34), 1), ((222, 34), 1)]
(222, 34): [((222, 33), 1), ((222, 35), 1), ((221, 34), 1), ((223, 34), 1)]
(223, 34): [((223, 33), 1), ((223, 35), 1), ((222, 34), 1), ((224, 34), 1)]
(224, 34): [((224, 33), 1), ((224, 35), 1), ((223, 34), 1), ((225, 34), 1)]
(225, 34): [((225, 33), 1), ((225, 35), 1), ((224, 34), 1), ((226, 34), 1)]
(226, 34): [((226, 33), 1), ((226, 35), 1), ((225, 34), 1), ((227, 34), 1)]
(227, 34): [((227, 33), 1), ((227, 35), 1), ((226, 34), 1), ((228, 34), 1)]
(228, 34): [((228, 33), 1), ((228, 35), 1), ((227, 34), 1), ((229, 34), 1)]
(229, 34): [((229, 33), 1), ((229, 35), 1), ((228, 34), 1), ((230, 34), 1)]
(230, 34): [((230, 33), 1), ((230, 35), 1), ((229, 34), 1), ((231, 34), 1)]
(231, 34): [((231, 33), 1), ((231, 35), 1), ((230, 34), 1), ((232, 34), 1)]
(232, 34): [((232, 33), 1), ((232, 35), 1), ((231, 34), 1), ((233, 34), 1)]
(233, 34): [((233, 33), 1), ((233, 35), 1), ((232, 34), 1), ((234, 34), 1)]
(234, 34): [((234, 33), 1), ((234, 35), 1), ((233, 34), 1), ((235, 34), 1)]
(235, 34): [((235, 33), 1), ((235, 35), 1), ((234, 34), 1), ((236, 34), 1)]
(236, 34): [((236, 33), 1), ((236, 35), 1), ((235, 34), 1), ((237, 34), 1)]
(237, 34): [((237, 33), 1), ((237, 35), 1), ((236, 34), 1), ((238, 34), 1)]
(238, 34): [((238, 33), 1), ((238, 35), 1), ((237, 34), 1), ((239, 34), 1)]
(239, 34): [((239, 33), 1), ((239, 35), 1), ((238, 34), 1), ((240, 34), 1)]
(240, 34): [((240, 33), 1), ((240, 35), 1), ((239, 34), 1), ((241, 34), 1)]
(241, 34): [((241, 33), 1), ((241, 35), 1), ((240, 34), 1), ((242, 34), 1)]
(242, 34): [((242, 33), 1), ((242, 35), 1), ((241, 34), 1), ((243, 34), 1)]
(243, 34): [((243, 33), 1), ((243, 35), 1), ((242, 34), 1), ((244, 34), 1)]
(244, 34): [((244, 33), 1), ((244, 35), 1), ((243, 34), 1), ((245, 34), 1)]
(245, 34): [((245, 33), 1), ((245, 35), 1), ((244, 34), 1), ((246, 34), 1)]
(246, 34): [((246, 33), 1), ((246, 35), 1), ((245, 34), 1), ((247, 34), 1)]
(247, 34): [((247, 33), 1), ((247, 35), 1), ((246, 34), 1), ((248, 34), 1)]
(248, 34): [((248, 33), 1), ((248, 35), 1), ((247, 34), 1), ((249, 34), 1)]
(249, 34): [((249, 33), 1), ((249, 35), 1), ((248, 34), 1), ((250, 34), 1)]
(250, 34): [((250, 33), 1), ((250, 35), 1), ((249, 34), 1), ((251, 34), 1)]
(251, 34): [((251, 33), 1), ((251, 35), 1), ((250, 34), 1), ((252, 34), 1)]
(252, 34): [((252, 33), 1), ((252, 35), 1), ((251, 34), 1), ((253, 34), 1)]
(253, 34): [((253, 33), 1), ((253, 35), 1), ((252, 34), 1), ((254, 34), 1)]
(254, 34): [((254, 33), 1), ((254, 35), 1), ((253, 34), 1), ((255, 34), 1)]
(255, 34): [((255, 33), 1), ((255, 35), 1), ((254, 34), 1), ((256, 34), 1)]
(256, 34): [((256, 33), 1), ((256, 35), 1), ((255, 34), 1), ((257, 34), 1)]
(257, 34): [((257, 33), 1), ((257, 35), 1), ((256, 34), 1), ((258, 34), 1)]
(258, 34): [((258, 33), 1), ((258, 35), 1), ((257, 34), 1), ((259, 34), 1)]
(259, 34): [((259, 33), 1), ((259, 35), 1), ((258, 34), 1), ((260, 34), 1)]
(260, 34): [((260, 33), 1), ((260, 35), 1), ((259, 34), 1), ((261, 34), 1)]
(261, 34): [((261, 33), 1), ((261, 35), 1), ((260, 34), 1), ((262, 34), 1)]
(262, 34): [((262, 33), 1), ((262, 35), 1), ((261, 34), 1), ((263, 34), 1)]
(263, 34): [((263, 33), 1), ((263, 35), 1), ((262, 34), 1), ((264, 34), 1)]
(264, 34): [((264, 33), 1), ((264, 35), 1), ((263, 34), 1), ((265, 34), 1)]
(265, 34): [((265, 33), 1), ((265, 35), 1), ((264, 34), 1), ((266, 34), 1)]
(266, 34): [((266, 33), 1), ((266, 35), 1), ((265, 34), 1), ((267, 34), 1)]
(267, 34): [((267, 33), 1), ((267, 35), 1), ((266, 34), 1), ((268, 34), 1)]
(268, 34): [((268, 33), 1), ((268, 35), 1), ((267, 34), 1), ((269, 34), 1)]
(269, 34): [((269, 33), 1), ((269, 35), 1), ((268, 34), 1), ((270, 34), 1)]
(270, 34): [((270, 33), 1), ((270, 35), 1), ((269, 34), 1), ((271, 34), 1)]
(271, 34): [((271, 33), 1), ((271, 35), 1), ((270, 34), 1), ((272, 34), 1)]
(272, 34): [((272, 33), 1), ((272, 35), 1), ((271, 34), 1), ((273, 34), 1)]
(273, 34): [((273, 33), 1), ((273, 35), 1), ((272, 34), 1), ((274, 34), 1)]
(274, 34): [((274, 33), 1), ((274, 35), 1), ((273, 34), 1), ((275, 34), 1)]
(275, 34): [((275, 33), 1), ((275, 35), 1), ((274, 34), 1), ((276, 34), 1)]
(276, 34): [((276, 33), 1), ((276, 35), 1), ((275, 34), 1), ((277, 34), 1)]
(277, 34): [((277, 33), 1), ((277, 35), 1), ((276, 34), 1), ((278, 34), 1)]
(278, 34): [((278, 33), 1), ((278, 35), 1), ((277, 34), 1), ((279, 34), 1)]
(279, 34): [((279, 33), 1), ((279, 35), 1), ((278, 34), 1), ((280, 34), 1)]
(280, 34): [((280, 33), 1), ((280, 35), 1), ((279, 34), 1), ((281, 34), 1)]
(281, 34): [((281, 33), 1), ((281, 35), 1), ((280, 34), 1), ((282, 34), 1)]
(282, 34): [((282, 33), 1), ((282, 35), 1), ((281, 34), 1), ((283, 34), 1)]
(283, 34): [((283, 33), 1), ((283, 35), 1), ((282, 34), 1), ((284, 34), 1)]
(284, 34): [((284, 33), 1), ((284, 35), 1), ((283, 34), 1), ((285, 34), 1)]
(285, 34): [((285, 33), 1), ((285, 35), 1), ((284, 34), 1), ((286, 34), 1)]
(286, 34): [((286, 33), 1), ((286, 35), 1), ((285, 34), 1), ((287, 34), 1)]
(287, 34): [((287, 33), 1), ((287, 35), 1), ((286, 34), 1), ((288, 34), 1)]
(288, 34): [((288, 33), 1), ((288, 35), 1), ((287, 34), 1), ((289, 34), 1)]
(289, 34): [((289, 33), 1), ((289, 35), 1), ((288, 34), 1), ((290, 34), 1)]
(290, 34): [((290, 33), 1), ((290, 35), 1), ((289, 34), 1), ((291, 34), 1)]
(291, 34): [((291, 33), 1), ((291, 35), 1), ((290, 34), 1), ((292, 34), 1)]
(292, 34): [((292, 33), 1), ((292, 35), 1), ((291, 34), 1), ((293, 34), 1)]
(293, 34): [((293, 33), 1), ((293, 35), 1), ((292, 34), 1), ((294, 34), 1)]
(294, 34): [((294, 33), 1), ((294, 35), 1), ((293, 34), 1), ((295, 34), 1)]
(295, 34): [((295, 33), 1), ((295, 35), 1), ((294, 34), 1), ((296, 34), 1)]
(296, 34): [((296, 33), 1), ((296, 35), 1), ((295, 34), 1), ((297, 34), 1)]
(297, 34): [((297, 33), 1), ((297, 35), 1), ((296, 34), 1), ((298, 34), 1)]
(298, 34): [((298, 33), 1), ((298, 35), 1), ((297, 34), 1), ((299, 34), 1)]
(299, 34): [((299, 33), 1), ((299, 35), 1), ((298, 34), 1), ((300, 34), 1)]
(300, 34): [((300, 33), 1), ((300, 35), 1), ((299, 34), 1), ((301, 34), 1)]
(301, 34): [((301, 33), 1), ((301, 35), 1), ((300, 34), 1), ((302, 34), 1)]
(302, 34): [((302, 33), 1), ((302, 35), 1), ((301, 34), 1), ((303, 34), 1)]
(303, 34): [((303, 33), 1), ((303, 35), 1), ((302, 34), 1), ((304, 34), 1)]
(304, 34): [((304, 33), 1), ((304, 35), 1), ((303, 34), 1), ((305, 34), 1)]
(305, 34): [((305, 33), 1), ((305, 35), 1), ((304, 34), 1), ((306, 34), 1)]
(306, 34): [((306, 33), 1), ((306, 35), 1), ((305, 34), 1), ((307, 34), 1)]
(307, 34): [((307, 33), 1), ((307, 35), 1), ((306, 34), 1), ((308, 34), 1)]
(308, 34): [((308, 33), 1), ((308, 35), 1), ((307, 34), 1), ((309, 34), 1)]
(309, 34): [((309, 33), 1), ((309, 35), 1), ((308, 34), 1), ((310, 34), 1)]
(310, 34): [((310, 33), 1), ((310, 35), 1), ((309, 34), 1), ((311, 34), 1)]
(311, 34): [((311, 33), 1), ((311, 35), 1), ((310, 34), 1), ((312, 34), 1)]
(312, 34): [((312, 33), 1), ((312, 35), 1), ((311, 34), 1), ((313, 34), 1)]
(313, 34): [((313, 33), 1), ((313, 35), 1), ((312, 34), 1), ((314, 34), 1)]
(314, 34): [((314, 33), 1), ((314, 35), 1), ((313, 34), 1), ((315, 34), 1)]
(315, 34): [((315, 33), 1), ((315, 35), 1), ((314, 34), 1), ((316, 34), 1)]
(316, 34): [((316, 33), 1), ((316, 35), 1), ((315, 34), 1), ((317, 34), 1)]
(317, 34): [((317, 33), 1), ((317, 35), 1), ((316, 34), 1), ((318, 34), 1)]
(318, 34): [((318, 33), 1), ((318, 35), 1), ((317, 34), 1), ((319, 34), 1)]
(319, 34): [((319, 33), 1), ((319, 35), 1), ((318, 34), 1), ((320, 34), 1)]
(320, 34): [((320, 33), 1), ((320, 35), 1), ((319, 34), 1)]
(0, 35): [((0, 34), 1), ((0, 36), 1), ((1, 35), 1)]
(1, 35): [((1, 34), 1), ((1, 36), 1), ((0, 35), 1), ((2, 35), 1)]
(2, 35): [((2, 34), 1), ((2, 36), 1), ((1, 35), 1), ((3, 35), 1)]
(3, 35): [((3, 34), 1), ((3, 36), 1), ((2, 35), 1), ((4, 35), 1)]
(4, 35): [((4, 34), 1), ((4, 36), 1), ((3, 35), 1), ((5, 35), 1)]
(5, 35): [((5, 34), 1), ((5, 36), 1), ((4, 35), 1), ((6, 35), 1)]
(6, 35): [((6, 34), 1), ((6, 36), 1), ((5, 35), 1), ((7, 35), 1)]
(7, 35): [((7, 34), 1), ((7, 36), 1), ((6, 35), 1), ((8, 35), 1)]
(8, 35): [((8, 34), 1), ((8, 36), 1), ((7, 35), 1), ((9, 35), 1)]
(9, 35): [((9, 34), 1), ((9, 36), 1), ((8, 35), 1), ((10, 35), 1)]
(10, 35): [((10, 34), 1), ((10, 36), 1), ((9, 35), 1), ((11, 35), 1)]
(11, 35): [((11, 34), 1), ((11, 36), 1), ((10, 35), 1), ((12, 35), 1)]
(12, 35): [((12, 34), 1), ((12, 36), 1), ((11, 35), 1), ((13, 35), 1)]
(13, 35): [((13, 34), 1), ((13, 36), 1), ((12, 35), 1), ((14, 35), 1)]
(14, 35): [((14, 34), 1), ((14, 36), 1), ((13, 35), 1), ((15, 35), 1)]
(15, 35): [((15, 34), 1), ((15, 36), 1), ((14, 35), 1), ((16, 35), 1)]
(16, 35): [((16, 34), 1), ((16, 36), 1), ((15, 35), 1), ((17, 35), 1)]
(17, 35): [((17, 34), 1), ((17, 36), 1), ((16, 35), 1), ((18, 35), 1)]
(18, 35): [((18, 34), 1), ((18, 36), 1), ((17, 35), 1), ((19, 35), 1)]
(19, 35): [((19, 34), 1), ((19, 36), 1), ((18, 35), 1), ((20, 35), 1)]
(20, 35): [((20, 34), 1), ((20, 36), 1), ((19, 35), 1), ((21, 35), 1)]
(21, 35): [((21, 34), 1), ((21, 36), 1), ((20, 35), 1), ((22, 35), 1)]
(22, 35): [((22, 34), 1), ((22, 36), 1), ((21, 35), 1), ((23, 35), 1)]
(23, 35): [((23, 34), 1), ((23, 36), 1), ((22, 35), 1), ((24, 35), 1)]
(24, 35): [((24, 34), 1), ((24, 36), 1), ((23, 35), 1), ((25, 35), 1)]
(25, 35): [((25, 34), 1), ((25, 36), 1), ((24, 35), 1), ((26, 35), 1)]
(26, 35): [((26, 34), 1), ((26, 36), 1), ((25, 35), 1), ((27, 35), 1)]
(27, 35): [((27, 34), 1), ((27, 36), 1), ((26, 35), 1), ((28, 35), 1)]
(28, 35): [((28, 34), 1), ((28, 36), 1), ((27, 35), 1), ((29, 35), 1)]
(29, 35): [((29, 34), 1), ((29, 36), 1), ((28, 35), 1), ((30, 35), 1)]
(30, 35): [((30, 34), 1), ((30, 36), 1), ((29, 35), 1), ((31, 35), 1)]
(31, 35): [((31, 34), 1), ((31, 36), 1), ((30, 35), 1), ((32, 35), 1)]
(32, 35): [((32, 34), 1), ((32, 36), 1), ((31, 35), 1), ((33, 35), 1)]
(33, 35): [((33, 34), 1), ((33, 36), 1), ((32, 35), 1), ((34, 35), 1)]
(34, 35): [((34, 34), 1), ((34, 36), 1), ((33, 35), 1), ((35, 35), 1)]
(35, 35): [((35, 34), 1), ((35, 36), 1), ((34, 35), 1), ((36, 35), 1)]
(36, 35): [((36, 34), 1), ((36, 36), 1), ((35, 35), 1), ((37, 35), 1)]
(37, 35): [((37, 34), 1), ((37, 36), 1), ((36, 35), 1), ((38, 35), 1)]
(38, 35): [((38, 34), 1), ((38, 36), 1), ((37, 35), 1), ((39, 35), 1)]
(39, 35): [((39, 34), 1), ((39, 36), 1), ((38, 35), 1), ((40, 35), 1)]
(40, 35): [((40, 34), 1), ((40, 36), 1), ((39, 35), 1), ((41, 35), 1)]
(41, 35): [((41, 34), 1), ((41, 36), 1), ((40, 35), 1), ((42, 35), 1)]
(42, 35): [((42, 34), 1), ((42, 36), 1), ((41, 35), 1), ((43, 35), 1)]
(43, 35): [((43, 34), 1), ((43, 36), 1), ((42, 35), 1), ((44, 35), 1)]
(44, 35): [((44, 34), 1), ((44, 36), 1), ((43, 35), 1), ((45, 35), 1)]
(45, 35): [((45, 34), 1), ((45, 36), 1), ((44, 35), 1), ((46, 35), 1)]
(46, 35): [((46, 34), 1), ((46, 36), 1), ((45, 35), 1), ((47, 35), 1)]
(47, 35): [((47, 34), 1), ((47, 36), 1), ((46, 35), 1), ((48, 35), 1)]
(48, 35): [((48, 34), 1), ((48, 36), 1), ((47, 35), 1), ((49, 35), 1)]
(49, 35): [((49, 34), 1), ((49, 36), 1), ((48, 35), 1), ((50, 35), 1)]
(50, 35): [((50, 34), 1), ((50, 36), 1), ((49, 35), 1), ((51, 35), 1)]
(51, 35): [((51, 34), 1), ((51, 36), 1), ((50, 35), 1), ((52, 35), 1)]
(52, 35): [((52, 34), 1), ((52, 36), 1), ((51, 35), 1), ((53, 35), 1)]
(53, 35): [((53, 34), 1), ((53, 36), 1), ((52, 35), 1), ((54, 35), 1)]
(54, 35): [((54, 34), 1), ((54, 36), 1), ((53, 35), 1), ((55, 35), 1)]
(55, 35): [((55, 34), 1), ((55, 36), 1), ((54, 35), 1), ((56, 35), 1)]
(56, 35): [((56, 34), 1), ((56, 36), 1), ((55, 35), 1), ((57, 35), 1)]
(57, 35): [((57, 34), 1), ((57, 36), 1), ((56, 35), 1), ((58, 35), 1)]
(58, 35): [((58, 34), 1), ((58, 36), 1), ((57, 35), 1), ((59, 35), 1)]
(59, 35): [((59, 34), 1), ((59, 36), 1), ((58, 35), 1), ((60, 35), 1)]
(60, 35): [((60, 34), 1), ((60, 36), 1), ((59, 35), 1), ((61, 35), 1)]
(61, 35): [((61, 34), 1), ((61, 36), 1), ((60, 35), 1), ((62, 35), 1)]
(62, 35): [((62, 34), 1), ((62, 36), 1), ((61, 35), 1), ((63, 35), 1)]
(63, 35): [((63, 34), 1), ((63, 36), 1), ((62, 35), 1), ((64, 35), 1)]
(64, 35): [((64, 34), 1), ((64, 36), 1), ((63, 35), 1), ((65, 35), 1)]
(65, 35): [((65, 34), 1), ((65, 36), 1), ((64, 35), 1), ((66, 35), 1)]
(66, 35): [((66, 34), 1), ((66, 36), 1), ((65, 35), 1), ((67, 35), 1)]
(67, 35): [((67, 34), 1), ((67, 36), 1), ((66, 35), 1), ((68, 35), 1)]
(68, 35): [((68, 34), 1), ((68, 36), 1), ((67, 35), 1), ((69, 35), 1)]
(69, 35): [((69, 34), 1), ((69, 36), 1), ((68, 35), 1), ((70, 35), 1)]
(70, 35): [((70, 34), 1), ((70, 36), 1), ((69, 35), 1), ((71, 35), 1)]
(71, 35): [((71, 34), 1), ((71, 36), 1), ((70, 35), 1), ((72, 35), 1)]
(72, 35): [((72, 34), 1), ((72, 36), 1), ((71, 35), 1), ((73, 35), 1)]
(73, 35): [((73, 34), 1), ((73, 36), 1), ((72, 35), 1), ((74, 35), 1)]
(74, 35): [((74, 34), 1), ((74, 36), 1), ((73, 35), 1), ((75, 35), 1)]
(75, 35): [((75, 34), 1), ((75, 36), 1), ((74, 35), 1), ((76, 35), 1)]
(76, 35): [((76, 34), 1), ((76, 36), 1), ((75, 35), 1), ((77, 35), 1)]
(77, 35): [((77, 34), 1), ((77, 36), 1), ((76, 35), 1), ((78, 35), 1)]
(78, 35): [((78, 34), 1), ((78, 36), 1), ((77, 35), 1), ((79, 35), 1)]
(79, 35): [((79, 34), 1), ((79, 36), 1), ((78, 35), 1), ((80, 35), 1)]
(80, 35): [((80, 34), 1), ((80, 36), 1), ((79, 35), 1), ((81, 35), 1)]
(81, 35): [((81, 34), 1), ((81, 36), 1), ((80, 35), 1), ((82, 35), 1)]
(82, 35): [((82, 34), 1), ((82, 36), 1), ((81, 35), 1), ((83, 35), 1)]
(83, 35): [((83, 34), 1), ((83, 36), 1), ((82, 35), 1), ((84, 35), 1)]
(84, 35): [((84, 34), 1), ((84, 36), 1), ((83, 35), 1), ((85, 35), 1)]
(85, 35): [((85, 34), 1), ((85, 36), 1), ((84, 35), 1), ((86, 35), 1)]
(86, 35): [((86, 34), 1), ((86, 36), 1), ((85, 35), 1), ((87, 35), 1)]
(87, 35): [((87, 34), 1), ((87, 36), 1), ((86, 35), 1), ((88, 35), 1)]
(88, 35): [((88, 34), 1), ((88, 36), 1), ((87, 35), 1), ((89, 35), 1)]
(89, 35): [((89, 34), 1), ((89, 36), 1), ((88, 35), 1), ((90, 35), 1)]
(90, 35): [((90, 34), 1), ((90, 36), 1), ((89, 35), 1), ((91, 35), 1)]
(91, 35): [((91, 34), 1), ((91, 36), 1), ((90, 35), 1), ((92, 35), 1)]
(92, 35): [((92, 34), 1), ((92, 36), 1), ((91, 35), 1), ((93, 35), 1)]
(93, 35): [((93, 34), 1), ((93, 36), 1), ((92, 35), 1), ((94, 35), 1)]
(94, 35): [((94, 34), 1), ((94, 36), 1), ((93, 35), 1), ((95, 35), 1)]
(95, 35): [((95, 34), 1), ((95, 36), 1), ((94, 35), 1), ((96, 35), 1)]
(96, 35): [((96, 34), 1), ((96, 36), 1), ((95, 35), 1), ((97, 35), 1)]
(97, 35): [((97, 34), 1), ((97, 36), 1), ((96, 35), 1), ((98, 35), 1)]
(98, 35): [((98, 34), 1), ((98, 36), 1), ((97, 35), 1), ((99, 35), 1)]
(99, 35): [((99, 34), 1), ((99, 36), 1), ((98, 35), 1), ((100, 35), 1)]
(100, 35): [((100, 34), 1), ((100, 36), 1), ((99, 35), 1), ((101, 35), 1)]
(101, 35): [((101, 34), 1), ((101, 36), 1), ((100, 35), 1), ((102, 35), 1)]
(102, 35): [((102, 34), 1), ((102, 36), 1), ((101, 35), 1), ((103, 35), 1)]
(103, 35): [((103, 34), 1), ((103, 36), 1), ((102, 35), 1), ((104, 35), 1)]
(104, 35): [((104, 34), 1), ((104, 36), 1), ((103, 35), 1), ((105, 35), 1)]
(105, 35): [((105, 34), 1), ((105, 36), 1), ((104, 35), 1), ((106, 35), 1)]
(106, 35): [((106, 34), 1), ((106, 36), 1), ((105, 35), 1), ((107, 35), 1)]
(107, 35): [((107, 34), 1), ((107, 36), 1), ((106, 35), 1), ((108, 35), 1)]
(108, 35): [((108, 34), 1), ((108, 36), 1), ((107, 35), 1), ((109, 35), 1)]
(109, 35): [((109, 34), 1), ((109, 36), 1), ((108, 35), 1), ((110, 35), 1)]
(110, 35): [((110, 34), 1), ((110, 36), 1), ((109, 35), 1), ((111, 35), 1)]
(111, 35): [((111, 34), 1), ((111, 36), 1), ((110, 35), 1), ((112, 35), 1)]
(112, 35): [((112, 34), 1), ((112, 36), 1), ((111, 35), 1), ((113, 35), 1)]
(113, 35): [((113, 34), 1), ((113, 36), 1), ((112, 35), 1), ((114, 35), 1)]
(114, 35): [((114, 34), 1), ((114, 36), 1), ((113, 35), 1), ((115, 35), 1)]
(115, 35): [((115, 34), 1), ((115, 36), 1), ((114, 35), 1), ((116, 35), 1)]
(116, 35): [((116, 34), 1), ((116, 36), 1), ((115, 35), 1), ((117, 35), 1)]
(117, 35): [((117, 34), 1), ((117, 36), 1), ((116, 35), 1), ((118, 35), 1)]
(118, 35): [((118, 34), 1), ((118, 36), 1), ((117, 35), 1), ((119, 35), 1)]
(119, 35): [((119, 34), 1), ((119, 36), 1), ((118, 35), 1), ((120, 35), 1)]
(120, 35): [((120, 34), 1), ((120, 36), 1), ((119, 35), 1), ((121, 35), 1)]
(121, 35): [((121, 34), 1), ((121, 36), 1), ((120, 35), 1), ((122, 35), 1)]
(122, 35): [((122, 34), 1), ((122, 36), 1), ((121, 35), 1), ((123, 35), 1)]
(123, 35): [((123, 34), 1), ((123, 36), 1), ((122, 35), 1), ((124, 35), 1)]
(124, 35): [((124, 34), 1), ((124, 36), 1), ((123, 35), 1), ((125, 35), 1)]
(125, 35): [((125, 34), 1), ((125, 36), 1), ((124, 35), 1), ((126, 35), 1)]
(126, 35): [((126, 34), 1), ((126, 36), 1), ((125, 35), 1), ((127, 35), 1)]
(127, 35): [((127, 34), 1), ((127, 36), 1), ((126, 35), 1), ((128, 35), 1)]
(128, 35): [((128, 34), 1), ((128, 36), 1), ((127, 35), 1), ((129, 35), 1)]
(129, 35): [((129, 34), 1), ((129, 36), 1), ((128, 35), 1), ((130, 35), 1)]
(130, 35): [((130, 34), 1), ((130, 36), 1), ((129, 35), 1), ((131, 35), 1)]
(131, 35): [((131, 34), 1), ((131, 36), 1), ((130, 35), 1), ((132, 35), 1)]
(132, 35): [((132, 34), 1), ((132, 36), 1), ((131, 35), 1), ((133, 35), 1)]
(133, 35): [((133, 34), 1), ((133, 36), 1), ((132, 35), 1), ((134, 35), 1)]
(134, 35): [((134, 34), 1), ((134, 36), 1), ((133, 35), 1), ((135, 35), 1)]
(135, 35): [((135, 34), 1), ((135, 36), 1), ((134, 35), 1), ((136, 35), 1)]
(136, 35): [((136, 34), 1), ((136, 36), 1), ((135, 35), 1), ((137, 35), 1)]
